FID,JAMOAT,DISTRICT,JAMOAT_NAM,AGRI_AREA,ROAD_LENGT,NR_PEOPLE,NR_BUILDIN,BUAT_AREA,BUIL_DR_25,TEMP,BUIL_DR_26,BUIL_DR_27,BUIL_DR_28,BUIL_DR_29,PEOP_DR_25,PEOP_DR_26,PEOP_DR_27,PEOP_DR_28,PEOP_DR_29,AGRI_DR_25,AGRI_DR_26,AGRI_DR_27,AGRI_DR_28,AGRI_DR_29,ROAD_DR_25,ROAD_DR_26,ROAD_DR_27,ROAD_DR_28,ROAD_DR_29,BUIL_DR_50,BUIL_DR_51,BUIL_DR_52,BUIL_DR_53,BUIL_DR_54,PEOP_DR_50,PEOP_DR_51,PEOP_DR_52,PEOP_DR_53,PEOP_DR_54,AGRI_DR_50,AGRI_DR_51,AGRI_DR_52,AGRI_DR_53,AGRI_DR_54,ROAD_DR_50,ROAD_DR_51,ROAD_DR_52,ROAD_DR_53,ROAD_DR_54,BUIL_DR_10,BUIL_DR_11,BUIL_DR_12,BUIL_DR_13,BUIL_DR_14,PEOP_DR_10,PEOP_DR_11,PEOP_DR_12,PEOP_DR_13,PEOP_DR_14,AGRI_DR_10,AGRI_DR_11,AGRI_DR_12,AGRI_DR_13,AGRI_DR_14,ROAD_DR_10,ROAD_DR_11,ROAD_DR_12,ROAD_DR_13,ROAD_DR_14,Shape_Length,Shape_Area,FID,JAMOAT,DISTRICT,JAMOAT_NAM,AGRI_AREA,ROAD_LENGT,NR_PEOPLE,NR_BUILDIN,BUAT_AREA,BUIL_EQ_10,TEMP,BUIL_EQ_11,BUIL_EQ_12,BUIL_EQ_13,BUIL_EQ_14,PEOP_EQ_10,PEOP_EQ_11,PEOP_EQ_12,PEOP_EQ_13,PEOP_EQ_14,AGRI_EQ_10,AGRI_EQ_11,AGRI_EQ_12,AGRI_EQ_13,AGRI_EQ_14,ROAD_EQ_10,ROAD_EQ_11,ROAD_EQ_12,ROAD_EQ_13,ROAD_EQ_14,BUIL_EQ_47,BUIL_EQ_48,BUIL_EQ_49,BUIL_EQ_50,BUIL_EQ_51,PEOP_EQ_47,PEOP_EQ_48,PEOP_EQ_49,PEOP_EQ_50,PEOP_EQ_51,AGRI_EQ_47,AGRI_EQ_48,AGRI_EQ_49,AGRI_EQ_50,AGRI_EQ_51,ROAD_EQ_47,ROAD_EQ_48,ROAD_EQ_49,ROAD_EQ_50,ROAD_EQ_51,BUIL_EQ_15,BUIL_EQ_16,BUIL_EQ_17,BUIL_EQ_18,BUIL_EQ_19,PEOP_EQ_15,PEOP_EQ_16,PEOP_EQ_17,PEOP_EQ_18,PEOP_EQ_19,AGRI_EQ_15,AGRI_EQ_16,AGRI_EQ_17,AGRI_EQ_18,AGRI_EQ_19,ROAD_EQ_15,ROAD_EQ_16,Shape_Length,Shape_Area,FID,JAMOAT,DISTRICT,JAMOAT_NAM,AGRI_AREA,ROAD_LENGT,NR_PEOPLE,NR_BUILDIN,BUAT_AREA,BUIL_FL_5_,TEMP,BUIL_FL_51,BUIL_FL_52,BUIL_FL_53,BUIL_FL_54,PEOP_FL_5_,PEOP_FL_51,PEOP_FL_52,PEOP_FL_53,PEOP_FL_54,AGRI_FL_5_,AGRI_FL_51,AGRI_FL_52,AGRI_FL_53,AGRI_FL_54,ROAD_FL_5_,ROAD_FL_51,ROAD_FL_52,ROAD_FL_53,ROAD_FL_54,BUIL_FL_20,BUIL_FL_21,BUIL_FL_22,BUIL_FL_23,BUIL_FL_24,PEOP_FL_20,PEOP_FL_21,PEOP_FL_22,PEOP_FL_23,PEOP_FL_24,AGRI_FL_20,AGRI_FL_21,AGRI_FL_22,AGRI_FL_23,AGRI_FL_24,ROAD_FL_20,ROAD_FL_21,ROAD_FL_22,ROAD_FL_23,ROAD_FL_24,BUIL_FL_10,BUIL_FL_11,BUIL_FL_12,BUIL_FL_13,BUIL_FL_14,PEOP_FL_10,PEOP_FL_11,PEOP_FL_12,PEOP_FL_13,PEOP_FL_14,AGRI_FL_10,AGRI_FL_11,AGRI_FL_12,AGRI_FL_13,AGRI_FL_14,ROAD_FL_10,ROAD_FL_11,ROAD_FL_12,ROAD_FL_13,ROAD_FL_14,Shape_Length,Shape_Area,FID,JAMOAT,DISTRICT,JAMOAT_NAM,AGRI_AREA,ROAD_LENGT,NR_PEOPLE,NR_BUILDIN,BUAT_AREA,BUIL_LS_20,TEMP,BUIL_LS_21,BUIL_LS_22,BUIL_LS_23,BUIL_LS_24,PEOP_LS_20,PEOP_LS_21,PEOP_LS_22,PEOP_LS_23,PEOP_LS_24,AGRI_LS_20,AGRI_LS_21,AGRI_LS_22,AGRI_LS_23,AGRI_LS_24,ROAD_LS_20,ROAD_LS_21,ROAD_LS_22,ROAD_LS_23,ROAD_LS_24,BUIL_LS_50,BUIL_LS_51,BUIL_LS_52,BUIL_LS_53,BUIL_LS_54,PEOP_LS_50,PEOP_LS_51,PEOP_LS_52,PEOP_LS_53,PEOP_LS_54,AGRI_LS_50,AGRI_LS_51,AGRI_LS_52,AGRI_LS_53,AGRI_LS_54,ROAD_LS_50,ROAD_LS_51,ROAD_LS_52,ROAD_LS_53,ROAD_LS_54,BUIL_LS_10,BUIL_LS_11,BUIL_LS_12,BUIL_LS_13,BUIL_LS_14,PEOP_LS_10,PEOP_LS_11,PEOP_LS_12,PEOP_LS_13,PEOP_LS_14,AGRI_LS_10,AGRI_LS_11,AGRI_LS_12,AGRI_LS_13,AGRI_LS_14,ROAD_LS_10,ROAD_LS_11,ROAD_LS_12,ROAD_LS_13,ROAD_LS_14,Shape_Length,Shape_Area,FID,JAMOAT,DISTRICT,JAMOAT_NAM,AGRI_AREA,ROAD_LENGT,NR_PEOPLE,NR_BUILDIN,BUAT_AREA,BUIL_MF_20,TEMP,BUIL_MF_21,BUIL_MF_22,BUIL_MF_23,BUIL_MF_24,PEOP_MF_20,PEOP_MF_21,PEOP_MF_22,PEOP_MF_23,PEOP_MF_24,AGRI_MF_20,AGRI_MF_21,AGRI_MF_22,AGRI_MF_23,AGRI_MF_24,ROAD_MF_20,ROAD_MF_21,ROAD_MF_22,ROAD_MF_23,ROAD_MF_24,BUIL_MF_50,BUIL_MF_51,BUIL_MF_52,BUIL_MF_53,BUIL_MF_54,PEOP_MF_50,PEOP_MF_51,PEOP_MF_52,PEOP_MF_53,PEOP_MF_54,AGRI_MF_50,AGRI_MF_51,AGRI_MF_52,AGRI_MF_53,AGRI_MF_54,ROAD_MF_50,ROAD_MF_51,ROAD_MF_52,ROAD_MF_53,ROAD_MF_54,BUIL_MF_10,BUIL_MF_11,BUIL_MF_12,BUIL_MF_13,BUIL_MF_14,PEOP_MF_10,PEOP_MF_11,PEOP_MF_12,PEOP_MF_13,PEOP_MF_14,AGRI_MF_10,AGRI_MF_11,AGRI_MF_12,AGRI_MF_13,AGRI_MF_14,ROAD_MF_10,ROAD_MF_11,ROAD_MF_12,ROAD_MF_13,ROAD_MF_14,Shape_Length,Shape_Area,FID,JAMOAT,DISTRICT,JAMOAT_NAM,AGRI_AREA,ROAD_LENGT,NR_PEOPLE,NR_BUILDIN,BUAT_AREA,BUIL_SA_20,TEMP,BUIL_SA_21,BUIL_SA_22,BUIL_SA_23,BUIL_SA_24,PEOP_SA_20,PEOP_SA_21,PEOP_SA_22,PEOP_SA_23,PEOP_SA_24,AGRI_SA_20,AGRI_SA_21,AGRI_SA_22,AGRI_SA_23,AGRI_SA_24,ROAD_SA_20,ROAD_SA_21,ROAD_SA_22,ROAD_SA_23,ROAD_SA_24,BUIL_SA_50,BUIL_SA_51,BUIL_SA_52,BUIL_SA_53,BUIL_SA_54,PEOP_SA_50,PEOP_SA_51,PEOP_SA_52,PEOP_SA_53,PEOP_SA_54,AGRI_SA_50,AGRI_SA_51,AGRI_SA_52,AGRI_SA_53,AGRI_SA_54,ROAD_SA_50,ROAD_SA_51,ROAD_SA_52,ROAD_SA_53,ROAD_SA_54,BUIL_SA_10,BUIL_SA_11,BUIL_SA_12,BUIL_SA_13,BUIL_SA_14,PEOP_SA_10,PEOP_SA_11,PEOP_SA_12,PEOP_SA_13,PEOP_SA_14,AGRI_SA_10,AGRI_SA_11,AGRI_SA_12,AGRI_SA_13,AGRI_SA_14,ROAD_SA_10,ROAD_SA_11,ROAD_SA_12,ROAD_SA_13,ROAD_SA_14,Shape_Length,Shape_Area,FID,JAMOAT,DISTRICT,JAMOAT_NAM,AGRI_AREA,ROAD_LENGT,NR_PEOPLE,NR_BUILDIN,BUAT_AREA,BUIL_WS_5_,TEMP,BUIL_WS_51,BUIL_WS_52,BUIL_WS_53,BUIL_WS_54,PEOP_WS_5_,PEOP_WS_51,PEOP_WS_52,PEOP_WS_53,PEOP_WS_54,AGRI_WS_5_,AGRI_WS_51,AGRI_WS_52,AGRI_WS_53,AGRI_WS_54,ROAD_WS_5_,ROAD_WS_51,ROAD_WS_52,ROAD_WS_53,ROAD_WS_54,BUIL_WS_20,BUIL_WS_21,BUIL_WS_22,BUIL_WS_23,BUIL_WS_24,PEOP_WS_20,PEOP_WS_21,PEOP_WS_22,PEOP_WS_23,PEOP_WS_24,AGRI_WS_20,AGRI_WS_21,AGRI_WS_22,AGRI_WS_23,AGRI_WS_24,ROAD_WS_20,ROAD_WS_21,ROAD_WS_22,ROAD_WS_23,ROAD_WS_24,BUIL_WS_50,BUIL_WS_55,BUIL_WS_56,BUIL_WS_57,BUIL_WS_58,PEOP_WS_50,PEOP_WS_55,PEOP_WS_56,PEOP_WS_57,PEOP_WS_58,AGRI_WS_50,AGRI_WS_55,AGRI_WS_56,AGRI_WS_57,AGRI_WS_58,ROAD_WS_50,ROAD_WS_55,ROAD_WS_56,ROAD_WS_57,ROAD_WS_58,Shape_Length,Shape_Area
1,Devashtich_Yakhtan,Devashtich,Yakhtan,14072,82,15810,3937,666,1912,99,2025,0,0,0,7720,8090,0,0,0,4962,9111,0,0,0,47,33,0,0,0,0,0,2394,1543,0,0,0,9664,6146,0,0,0,6814,7259,0,0,0,53,27,0,0,0,0,3,3934,0,0,0,13,15797,0,0,0,88,13984,0,0,0,1,81,83528.27995155145,167030325.0,1,Devashtich_Yakhtan,Devashtich,Yakhtan,14072,82,15810,3937,666,0,0,0,3937,0,0,0,0,15810,0,0,0,62,14011,0,0,0,0,82,0,0,0,0,0,3937,0,0,0,0,15810,0,0,0,8,14065,0,0,0,0,82,0,0,0,0,3767,170,0,0,0,15123,687,0,0,0,12338,1735,0,0,83528.27995155145,167030325.0,1,Devashtich_Yakhtan,Devashtich,Yakhtan,14072,82,15810,3937,666,0,0,432,152,95,0,0,1742,614,385,0,0,1278,436,284,0,0,8,2,1,0,0,479,163,113,0,0,1935,657,456,0,0,1479,450,312,0,0,8,3,1,0,0,0,0,0,0,0,1885,804,644,0,0,1443,542,409,0,0,8,3,1,0,83528.27995155145,167030325.0,1,Devashtich_Yakhtan,Devashtich,Yakhtan,14072,82,15810,3937,666,0,0,3923,14,0,0,0,15754,56,0,0,0,13571,501,0,0,0,80,0,0,0,0,3923,14,0,0,0,15754,56,0,0,0,13571,501,0,0,0,80,0,0,0,0,3923,14,0,0,0,15754,56,0,0,0,13571,501,0,0,0,80,0,0,0,83528.27995155145,167030325.0,1,Devashtich_Yakhtan,Devashtich,Yakhtan,14072,82,15810,3937,666,0,0,1515,1714,708,0,0,6030,6920,2860,0,0,8000,3762,2311,0,0,43,29,10,0,0,1515,1714,708,0,0,6030,6920,2860,0,0,8000,3762,2311,0,0,43,29,10,0,0,1515,1714,708,0,0,6030,6920,2860,0,0,8000,3762,2311,0,0,43,29,10,0,83528.27995155145,167030325.0,1,Devashtich_Yakhtan,Devashtich,Yakhtan,14072,82,15810,3937,666,0,0,3937,0,0,0,0,15810,0,0,0,0,14072,0,0,0,0,82,0,0,0,0,3937,0,0,0,0,15810,0,0,0,0,14072,0,0,0,0,82,0,0,0,0,3937,0,0,0,0,15810,0,0,0,0,14072,0,0,0,0,82,0,0,0,83528.27995155145,167030325.0,1,Devashtich_Yakhtan,Devashtich,Yakhtan,14072,82,15810,3937,666,0,0,3937,0,0,0,0,15810,0,0,0,0,13979,94,0,0,0,82,0,0,0,0,0,3937,0,0,0,0,15810,0,0,0,0,13757,316,0,0,0,82,0,0,0,0,0,3937,0,0,0,0,15810,0,0,0,10,14063,0,0,0,0,82,0,83528.27995155145,167030325.0
2,Devashtich_Ghazantarak,Devashtich,Ghazantarak,10014,37,19193,3995,679,3995,22,0,0,0,0,19193,0,0,0,0,9560,455,0,0,0,37,0,0,0,0,0,0,3995,0,0,0,0,19193,0,0,0,0,9993,22,0,0,0,37,0,0,0,0,0,3943,52,0,0,0,18941,252,0,0,0,3209,6806,0,0,0,29,8,89412.30306038685,157099050.0,2,Devashtich_Ghazantarak,Devashtich,Ghazantarak,10014,37,19193,3995,679,0,0,0,3995,0,0,0,0,19193,0,0,0,0,10014,0,0,0,0,37,0,0,0,0,0,3995,0,0,0,0,19193,0,0,0,0,10014,0,0,0,0,37,0,0,0,0,0,3995,0,0,0,0,19193,0,0,0,1333,8681,0,0,89412.30306038685,157099050.0,2,Devashtich_Ghazantarak,Devashtich,Ghazantarak,10014,37,19193,3995,679,0,0,502,124,88,0,0,2345,595,411,0,0,794,185,84,0,0,6,1,2,0,0,694,181,79,0,0,3265,863,374,0,0,941,208,86,0,0,8,2,2,0,0,0,0,0,0,0,4201,1365,681,0,0,1169,343,127,0,0,11,3,2,0,89412.30306038685,157099050.0,2,Devashtich_Ghazantarak,Devashtich,Ghazantarak,10014,37,19193,3995,679,0,0,3958,32,5,0,0,19014,156,23,0,0,7648,2346,21,0,0,30,6,0,0,0,3958,32,5,0,0,19014,156,23,0,0,7648,2346,21,0,0,30,6,0,0,0,3958,32,5,0,0,19014,156,23,0,0,7648,2346,21,0,0,30,6,0,0,89412.30306038685,157099050.0,2,Devashtich_Ghazantarak,Devashtich,Ghazantarak,10014,37,19193,3995,679,0,0,22,2471,1501,0,0,107,11935,7152,0,0,350,6554,3110,0,0,2,14,21,0,0,22,2471,1501,0,0,107,11935,7152,0,0,350,6554,3110,0,0,2,14,21,0,0,22,2471,1501,0,0,107,11935,7152,0,0,350,6554,3110,0,0,2,14,21,0,89412.30306038685,157099050.0,2,Devashtich_Ghazantarak,Devashtich,Ghazantarak,10014,37,19193,3995,679,0,0,3995,0,0,0,0,19193,0,0,0,0,10014,0,0,0,0,37,0,0,0,0,3995,0,0,0,0,19193,0,0,0,0,10014,0,0,0,0,37,0,0,0,0,3995,0,0,0,0,19193,0,0,0,0,10014,0,0,0,0,37,0,0,0,89412.30306038685,157099050.0,2,Devashtich_Ghazantarak,Devashtich,Ghazantarak,10014,37,19193,3995,679,0,0,3995,0,0,0,0,19193,0,0,0,0,10014,0,0,0,0,37,0,0,0,0,47,3948,0,0,0,226,18967,0,0,0,28,9986,0,0,0,0,36,0,0,0,0,315,3680,0,0,0,1529,17664,0,0,0,755,9259,0,0,0,6,30,0,89412.30306038685,157099050.0
3,Devashtich_Mujum,Devashtich,Mujum,14324,131,27688,6867,1177,6731,29,137,0,0,0,27128,560,0,0,0,12456,1834,0,0,0,130,1,0,0,0,0,125,6743,0,0,0,512,27176,0,0,11,268,13304,701,0,0,5,126,0,0,0,0,0,5343,1525,0,0,0,21703,5985,0,0,0,5090,9201,0,0,0,92,38,119058.97442711705,249478987.5,3,Devashtich_Mujum,Devashtich,Mujum,14324,131,27688,6867,1177,0,0,0,6867,0,0,0,0,27688,0,0,0,0,14324,0,0,0,0,131,0,0,0,0,0,6867,0,0,0,0,27688,0,0,0,0,14324,0,0,0,0,131,0,0,0,0,0,6867,0,0,0,0,27688,0,0,0,0,14324,0,0,119058.97442711705,249478987.5,3,Devashtich_Mujum,Devashtich,Mujum,14324,131,27688,6867,1177,0,0,920,263,94,0,0,3573,1022,380,0,0,2202,787,256,0,0,22,7,3,0,0,1031,288,97,0,0,4026,1103,396,0,0,2380,875,280,0,0,25,8,3,0,0,0,0,0,0,0,4079,1318,510,0,0,2367,1080,418,0,0,26,8,4,0,119058.97442711705,249478987.5,3,Devashtich_Mujum,Devashtich,Mujum,14324,131,27688,6867,1177,0,0,6142,723,3,0,0,24709,2968,11,0,0,7652,6670,2,0,0,109,21,0,0,0,6142,723,3,0,0,24709,2968,11,0,0,7652,6670,2,0,0,109,21,0,0,0,6142,723,3,0,0,24709,2968,11,0,0,7652,6670,2,0,0,109,21,0,0,119058.97442711705,249478987.5,3,Devashtich_Mujum,Devashtich,Mujum,14324,131,27688,6867,1177,0,0,159,5044,1664,0,0,653,20551,6484,0,0,1904,5478,6941,0,0,5,82,44,0,0,159,5044,1664,0,0,653,20551,6484,0,0,1904,5478,6941,0,0,5,82,44,0,0,159,5044,1664,0,0,653,20551,6484,0,0,1904,5478,6941,0,0,5,82,44,0,119058.97442711705,249478987.5,3,Devashtich_Mujum,Devashtich,Mujum,14324,131,27688,6867,1177,0,0,6867,0,0,0,0,27688,0,0,0,0,14324,0,0,0,0,131,0,0,0,0,6867,0,0,0,0,27688,0,0,0,0,14324,0,0,0,0,131,0,0,0,0,6867,0,0,0,0,27688,0,0,0,0,14324,0,0,0,0,131,0,0,0,119058.97442711705,249478987.5,3,Devashtich_Mujum,Devashtich,Mujum,14324,131,27688,6867,1177,0,0,6867,0,0,0,0,27688,0,0,0,0,14324,0,0,0,0,131,0,0,0,0,384,6483,0,0,0,1575,26113,0,0,0,308,14016,0,0,0,10,122,0,0,0,0,6849,18,0,0,0,27613,75,0,0,0,12669,1655,0,0,0,127,4,0,119058.97442711705,249478987.5
4,Devashtich_Yakhtan,Devashtich,Yakhtan,14072,82,15810,3937,666,1912,99,2025,0,0,0,7720,8090,0,0,0,4962,9111,0,0,0,47,33,0,0,0,0,0,2394,1543,0,0,0,9664,6146,0,0,0,6814,7259,0,0,0,53,27,0,0,0,0,3,3934,0,0,0,13,15797,0,0,0,88,13984,0,0,0,1,81,84.8528137423857,450.0,4,Devashtich_Yakhtan,Devashtich,Yakhtan,14072,82,15810,3937,666,0,0,0,3937,0,0,0,0,15810,0,0,0,62,14011,0,0,0,0,82,0,0,0,0,0,3937,0,0,0,0,15810,0,0,0,8,14065,0,0,0,0,82,0,0,0,0,3767,170,0,0,0,15123,687,0,0,0,12338,1735,0,0,84.8528137423857,450.0,4,Devashtich_Yakhtan,Devashtich,Yakhtan,14072,82,15810,3937,666,0,0,432,152,95,0,0,1742,614,385,0,0,1278,436,284,0,0,8,2,1,0,0,479,163,113,0,0,1935,657,456,0,0,1479,450,312,0,0,8,3,1,0,0,0,0,0,0,0,1885,804,644,0,0,1443,542,409,0,0,8,3,1,0,84.8528137423857,450.0,4,Devashtich_Yakhtan,Devashtich,Yakhtan,14072,82,15810,3937,666,0,0,3923,14,0,0,0,15754,56,0,0,0,13571,501,0,0,0,80,0,0,0,0,3923,14,0,0,0,15754,56,0,0,0,13571,501,0,0,0,80,0,0,0,0,3923,14,0,0,0,15754,56,0,0,0,13571,501,0,0,0,80,0,0,0,84.8528137423857,450.0,4,Devashtich_Yakhtan,Devashtich,Yakhtan,14072,82,15810,3937,666,0,0,1515,1714,708,0,0,6030,6920,2860,0,0,8000,3762,2311,0,0,43,29,10,0,0,1515,1714,708,0,0,6030,6920,2860,0,0,8000,3762,2311,0,0,43,29,10,0,0,1515,1714,708,0,0,6030,6920,2860,0,0,8000,3762,2311,0,0,43,29,10,0,84.8528137423857,450.0,4,Devashtich_Yakhtan,Devashtich,Yakhtan,14072,82,15810,3937,666,0,0,3937,0,0,0,0,15810,0,0,0,0,14072,0,0,0,0,82,0,0,0,0,3937,0,0,0,0,15810,0,0,0,0,14072,0,0,0,0,82,0,0,0,0,3937,0,0,0,0,15810,0,0,0,0,14072,0,0,0,0,82,0,0,0,84.8528137423857,450.0,4,Devashtich_Yakhtan,Devashtich,Yakhtan,14072,82,15810,3937,666,0,0,3937,0,0,0,0,15810,0,0,0,0,13979,94,0,0,0,82,0,0,0,0,0,3937,0,0,0,0,15810,0,0,0,0,13757,316,0,0,0,82,0,0,0,0,0,3937,0,0,0,0,15810,0,0,0,10,14063,0,0,0,0,82,0,84.8528137423857,450.0
5,Devashtich_Ghonchi,Devashtich,Ghonchi,1641,24,13900,2006,338,2006,0,0,0,0,0,13900,0,0,0,0,1641,0,0,0,0,24,0,0,0,0,0,188,1817,0,0,0,1095,12805,0,0,0,938,704,0,0,0,4,20,0,0,0,0,0,2006,0,0,0,0,13900,0,0,0,6,1635,0,0,0,0,24,0,27864.325192888336,31561087.5,5,Devashtich_Ghonchi,Devashtich,Ghonchi,1641,24,13900,2006,338,0,0,0,2006,0,0,0,0,13900,0,0,0,0,1641,0,0,0,0,24,0,0,0,0,0,2006,0,0,0,0,13900,0,0,0,0,1641,0,0,0,0,24,0,0,0,0,0,2006,0,0,0,0,13900,0,0,0,0,1641,0,0,27864.325192888336,31561087.5,5,Devashtich_Ghonchi,Devashtich,Ghonchi,1641,24,13900,2006,338,0,0,327,83,19,0,0,2086,482,109,0,0,170,37,20,0,0,4,1,0,0,0,380,117,35,0,0,2443,681,205,0,0,191,36,23,0,0,5,2,0,0,0,0,0,0,0,0,2814,1061,467,0,0,199,45,28,0,0,5,2,0,0,27864.325192888336,31561087.5,5,Devashtich_Ghonchi,Devashtich,Ghonchi,1641,24,13900,2006,338,0,0,1994,11,0,0,0,13835,65,0,0,0,1638,4,0,0,0,24,0,0,0,0,1994,11,0,0,0,13835,65,0,0,0,1638,4,0,0,0,24,0,0,0,0,1994,11,0,0,0,13835,65,0,0,0,1638,4,0,0,0,24,0,0,0,27864.325192888336,31561087.5,5,Devashtich_Ghonchi,Devashtich,Ghonchi,1641,24,13900,2006,338,0,0,852,609,544,0,0,6919,3587,3395,0,0,745,722,174,0,0,7,9,8,0,0,852,609,544,0,0,6919,3587,3395,0,0,745,722,174,0,0,7,9,8,0,0,852,609,544,0,0,6919,3587,3395,0,0,745,722,174,0,0,7,9,8,0,27864.325192888336,31561087.5,5,Devashtich_Ghonchi,Devashtich,Ghonchi,1641,24,13900,2006,338,0,0,2006,0,0,0,0,13900,0,0,0,0,1641,0,0,0,0,24,0,0,0,0,2006,0,0,0,0,13900,0,0,0,0,1641,0,0,0,0,24,0,0,0,0,2006,0,0,0,0,13900,0,0,0,0,1641,0,0,0,0,24,0,0,0,27864.325192888336,31561087.5,5,Devashtich_Ghonchi,Devashtich,Ghonchi,1641,24,13900,2006,338,0,0,2006,0,0,0,0,13900,0,0,0,0,1641,0,0,0,0,24,0,0,0,0,0,2006,0,0,0,0,13900,0,0,0,0,1641,0,0,0,0,24,0,0,0,0,47,1959,0,0,0,271,13629,0,0,0,77,1563,0,0,0,0,24,0,27864.325192888336,31561087.5
6,Devashtich_Dalyoni_Bolo,Devashtich,Dalyoni_Bolo,8943,34,23017,5161,875,5161,0,0,0,0,0,23017,0,0,0,0,8943,0,0,0,0,34,0,0,0,0,0,3848,1313,0,0,0,17198,5819,0,0,0,5535,3407,0,0,0,24,10,0,0,0,0,1676,3485,0,0,0,7533,15484,0,0,0,760,8183,0,0,0,6,27,0,96248.99099979017,177977587.5,6,Devashtich_Dalyoni_Bolo,Devashtich,Dalyoni_Bolo,8943,34,23017,5161,875,0,0,0,5161,0,0,0,0,23017,0,0,0,0,8943,0,0,0,0,34,0,0,0,0,0,5161,0,0,0,0,23017,0,0,0,0,8943,0,0,0,0,34,0,0,0,0,0,5161,0,0,0,0,23017,0,0,0,0,8943,0,0,96248.99099979017,177977587.5,6,Devashtich_Dalyoni_Bolo,Devashtich,Dalyoni_Bolo,8943,34,23017,5161,875,0,0,984,157,21,0,0,4393,703,96,0,0,1705,372,93,0,0,9,2,0,0,0,1110,188,27,0,0,4954,843,123,0,0,1940,420,112,0,0,10,2,0,0,0,0,0,0,0,0,5356,1083,178,0,0,2079,531,155,0,0,10,3,0,0,96248.99099979017,177977587.5,6,Devashtich_Dalyoni_Bolo,Devashtich,Dalyoni_Bolo,8943,34,23017,5161,875,0,0,4704,457,0,0,0,20961,2056,0,0,0,7439,1503,0,0,0,31,2,0,0,0,4704,457,0,0,0,20961,2056,0,0,0,7439,1503,0,0,0,31,2,0,0,0,4704,457,0,0,0,20961,2056,0,0,0,7439,1503,0,0,0,31,2,0,0,96248.99099979017,177977587.5,6,Devashtich_Dalyoni_Bolo,Devashtich,Dalyoni_Bolo,8943,34,23017,5161,875,0,0,1061,2763,1338,0,0,4769,12280,5968,0,0,206,4656,4081,0,0,4,19,11,0,0,1061,2763,1338,0,0,4769,12280,5968,0,0,206,4656,4081,0,0,4,19,11,0,0,1061,2763,1338,0,0,4769,12280,5968,0,0,206,4656,4081,0,0,4,19,11,0,96248.99099979017,177977587.5,6,Devashtich_Dalyoni_Bolo,Devashtich,Dalyoni_Bolo,8943,34,23017,5161,875,0,0,5161,0,0,0,0,23017,0,0,0,0,8943,0,0,0,0,34,0,0,0,0,5161,0,0,0,0,23017,0,0,0,0,8943,0,0,0,0,34,0,0,0,0,5161,0,0,0,0,23017,0,0,0,0,8943,0,0,0,0,34,0,0,0,96248.99099979017,177977587.5,6,Devashtich_Dalyoni_Bolo,Devashtich,Dalyoni_Bolo,8943,34,23017,5161,875,0,0,5161,0,0,0,0,23017,0,0,0,0,8943,0,0,0,0,34,0,0,0,0,4588,573,0,0,0,20441,2576,0,0,0,5613,3329,0,0,0,28,4,0,0,0,0,5161,0,0,0,0,23017,0,0,0,0,8943,0,0,0,0,34,0,0,96248.99099979017,177977587.5
